,SMILES,Parent_SMILES
568,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
569,NC(Cc1c[nH]cn1)C(=O)O,NC(Cc1c[nH]cn1)C(=O)O
570,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C
571,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O
572,OC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,OC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O
573,COC(=O)c1ccc(C)c(NS(=O)(=O)O)c1,COC(=O)c1ccc(C)c(NS(=O)(=O)O)c1
574,CCCCCC=CCC(=O)OC,CCCCCC=CCC(=O)OC
575,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O
576,O=S(=O)(O)Nc1cccc(OCc2ccccc2)c1,O=S(=O)(O)Nc1cccc(OCc2ccccc2)c1
577,COc1cc(O)c2C(=O)OC(C)Cc2c1,COc1cc(O)c2c(c1)CC(C)OC2=O
578,OCC1(O)CCC(O)C(O)C1O,OCC1(O)CCC(O)C(O)C1O
579,OC1CC(O)C(O)C(O)C1O,OC1CC(O)C(O)C(O)C1O
580,CC1NC(=O)C(C(C)C)NC1=O,CC1NC(=O)C(C(C)C)NC1=O
581,CN(C)CCCN(S(=O)(=O)O)S(=O)(=O)O,CN(C)CCCN(S(=O)(=O)O)S(=O)(=O)O
582,CC(C)C[C@H](N)C(=O)O,CC(C)C[C@H](N)C(=O)O
583,O=C1C(O)C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C1O,O=C1C(O)C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C1O
584,N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCC2)cc1,N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCC2)cc1
585,CCCCC/C=C/CO,CCCCC/C=C/CO
586,COc1cc(O)c2CC(O)C(C)(C)Oc2c1C(=O)C=Cc1ccc(O)cc1,COc1cc(O)c2c(c1C(=O)C=Cc1ccc(O)cc1)OC(C)(C)C(O)C2
587,OC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O,OC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
588,CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)C(C)C)=C1O)C2=O,CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
589,CC1=C(CCc2cocc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1,CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1
590,O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c12,O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21
591,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)C2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)C2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
592,O=S(=O)(O)Nc1cccc(Cl)c1,O=S(=O)(O)Nc1cccc(Cl)c1
593,CSc1cccc(N=C(NCC(=O)O)NC(C)c2ccccc2)c1,CSc1cccc(N=C(NCC(=O)O)NC(C)c2ccccc2)c1
594,COc1cccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)c1O,COc1cccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)c1O
595,OC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
596,O=C(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO,O=C(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO
597,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12
598,CCCOc1c(N)cc([N+](=O)[O-])cc1,CCCOc1ccc([N+](=O)[O-])cc1N
599,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
600,COc1cc2c(cc1O)C1CC[C@]3(C)CCCC3C1CC2,COc1cc2c(cc1O)C1CC[C@]3(C)CCCC3C1CC2
601,CC(=O)OC/C=C(/C)CCC=C(C)C,CC(=O)OC/C=C(/C)CCC=C(C)C
602,O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(O)cc1O
603,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21O
604,COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1
605,CCCCS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O,CCCCS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O
606,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5
607,OC[C@@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)O[C@H]2CO)[C@@H](O)[C@@H](O)[C@@H]1O
608,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
609,CC(C)(C)c1cccc(NS(=O)(=O)O)c1,CC(C)(C)c1cccc(NS(=O)(=O)O)c1
610,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1
611,COc1cc(O)c2CCC(C)(C)Oc2c1C(=O)C=Cc1ccc(O)cc1,COc1cc(O)c2c(c1C(=O)C=Cc1ccc(O)cc1)OC(C)(C)CC2
612,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
613,O=S(=O)(O)Nc1ccc(N2CCOCC2)cc1,O=S(=O)(O)Nc1ccc(N2CCOCC2)cc1
614,COc1cc(O)c(CC(O)C(C)(C)O)c(O)c1C(=O)C=Cc1ccc(O)cc1,COc1cc(O)c(CC(O)C(C)(C)O)c(O)c1C(=O)C=Cc1ccc(O)cc1
615,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1
616,CCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCC(=O)OCC(O)CO
617,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c12,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
618,C=CC1CN2CCC1CC2C(O)c1ccnc2c1cc(OC)cc2,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
619,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1
620,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8OC(C)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(OC)C8O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8OC(C)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(OC)C8O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C
621,C=C(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,C=C(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O
622,CC(C)CC(N)C(=O)NC(C)C(=O)O,CC(C)CC(N)C(=O)NC(C)C(=O)O
623,CCOC(=O)[C@H]1O[C@H]1c1ccccc1,CCOC(=O)[C@H]1O[C@H]1c1ccccc1
624,COc1c(O)cc2OC(c3ccc(O)c(O)c3)C(O)C(=O)c2c1O,COc1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(O)c1)O2
625,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
626,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
627,CC(C)=CCC12CC3C(CC(C(C)(C)O)C3(C)C)(C(=O)C(C(=O)C(C)C)=C1O)C2=O,CC(C)=CCC12CC3C(CC(C(C)(C)O)C3(C)C)(C(=O)C(C(=O)C(C)C)=C1O)C2=O
628,CC(O)C1NC(=O)C2CCCN2C1=O,CC(O)C1NC(=O)C2CCCN2C1=O
629,CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
630,CC(=O)OCC1=C2C(OC3OC(CO)C(O)C(O)C3O)CC(C)C3(CC(c4cocc4)OC3=O)C2CCC1,CC(=O)OCC1=C2C(OC3OC(CO)C(O)C(O)C3O)CC(C)C3(CC(c4ccoc4)OC3=O)C2CCC1
631,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
632,COC(=O)c1ccc(NS(=O)(=O)O)cc1,COC(=O)c1ccc(NS(=O)(=O)O)cc1
633,COc1cccc(C2(O)CCCCC2CN(C)C)c1,COc1cccc(C2(O)CCCCC2CN(C)C)c1
634,COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1,COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1
635,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O
636,CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2
637,CC12CC(c3cocc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2
638,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC
639,COC(=O)[C@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,COC(=O)[C@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
640,O=S(=O)(O)Nc1ccccc1-c1ccccc1,O=S(=O)(O)Nc1ccccc1-c1ccccc1
641,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
642,CC(=O)OC1C(=O)c2c(cc(O)cc2O)OC1c1ccc(O)c(O)c1,CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1
643,COc1ccc(C2Oc3ccccc3O2)cc1O,COc1ccc(C2Oc3ccccc3O2)cc1O
644,CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O,CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O
645,CCC(C)C(=O)C1=C(O)C(O)(C(=O)C=CC(C)(C)OO)C(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(O)(C(=O)C=CC(C)(C)OO)C(CC=C(C)C)C1=O
646,N#Cc1ccc(N/C(=N/Cc2c3OCOc3ccc2)NCC(=O)O)cc1,N#Cc1ccc(N/C(=N/Cc2cccc3c2OCO3)NCC(=O)O)cc1
647,CC(=O)OC1CC2CC3(C(O)C2C)C1C12COC3(O)C(O)C1C(C)(C)CCC2OC(C)=O,CC(=O)OC1CC2CC3(C(O)C2C)C1C12COC3(O)C(O)C1C(C)(C)CCC2OC(C)=O
648,OCC=Cc1ccccc1,OCC=Cc1ccccc1
649,C[C@@H](CC[C@@]1(O)OC2C[C@H]3[C@@H]4CCC5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)C2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@H](CC[C@@]1(O)OC2C[C@H]3[C@@H]4CCC5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)C2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
650,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
651,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3
652,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc12,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21
653,C/C(=C\CO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2[C@@](C)(CO)CCC[C@@]12C,C/C(=C\CO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2[C@@](C)(CO)CCC[C@@]12C
654,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)CCC[C@]4(C)[C@H]2CC[C@@]1(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C3,C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@H]2CC[C@@]1(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C3
655,OCC1(O)SCC(O)C(O)C1O,OCC1(O)SCC(O)C(O)C1O
656,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)[C@H]1O,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)[C@H]1O
657,C[C@@H](O)[C@H](N)C(=O)O,C[C@@H](O)[C@H](N)C(=O)O
658,N[C@H](CO)C(=O)O,N[C@H](CO)C(=O)O
659,C=C1C(=O)C23CC1CCC2C12COC(O)C1C(C)(C)C(OC(C)=O)CC2OC3=O,C=C1C(=O)C23CC1CCC2C12COC(O)C1C(C)(C)C(OC(C)=O)CC2OC3=O
660,OCC1OC(O[C@]2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,OCC1OC(O[C@]2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl
661,OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@@H]1O
662,COc1cc2c(C=CC(C)(C)O2)c(O)c1C(=O)C=Cc1ccc(O)cc1,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)C=CC(C)(C)O2
663,COc1ccc(CCC(=O)c2c(O)cc(OCCCS(=O)(=O)O)cc2O)cc1O,COc1ccc(CCC(=O)c2c(O)cc(OCCCS(=O)(=O)O)cc2O)cc1O
664,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
665,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23
666,CC(C)CNCCOC(=O)c1cccc(N)c1,CC(C)CNCCOC(=O)c1cccc(N)c1
667,COc1c(C)c(O)c(CC(O)C(C)(C)OC)c(O)c1C(=O)C=Cc1ccc(O)cc1,COc1c(C)c(O)c(CC(O)C(C)(C)OC)c(O)c1C(=O)C=Cc1ccc(O)cc1
668,CC=Cc1cc(OC)ccc1OC(=O)C(C)CC,CC=Cc1cc(OC)ccc1OC(=O)C(C)CC
669,COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O
670,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3CCCc3c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1
671,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OC[C@@]1(O)O2,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OC[C@@]1(O)O2
672,CC1=CC(O)C2C(CC(C)=CCC1)OC(=O)C2(C)O,CC1=CC(O)C2C(CC(C)=CCC1)OC(=O)C2(C)O
673,CC(O)C(=O)[O-].CC([O-])C(=O)O.[Ca+2],CC(O)C(=O)[O-].CC([O-])C(=O)O.[Ca+2]
674,COC(C)C1=CCC(C=NO)=CC1,COC(C)C1=CCC(C=NO)=CC1
675,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
676,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
677,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
678,OC[C@H]1O[C@@](O)(CO)[C@H](O)[C@@H]1O,OC[C@H]1O[C@@](O)(CO)[C@H](O)[C@@H]1O
679,NC1CCCCC1,NC1CCCCC1
680,Cc1cc(N=C(NCC(=O)O)NC(C)c2ccccc2)ccc1C#N,Cc1cc(N=C(NCC(=O)O)NC(C)c2ccccc2)ccc1C#N
681,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O
682,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12
683,OCC12OCC(O1)C(O)C(O)C2O,OCC12OCC(O1)C(O)C(O)C2O
684,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
685,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@H](O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O
686,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
687,COc1ccc(C2Cc3cccc(OC(C)=O)c3C(=O)O2)cc1OC(C)=O,COc1ccc(C2Cc3cccc(OC(C)=O)c3C(=O)O2)cc1OC(C)=O
688,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21
689,Cc1cc2c(cc1C)n(CC(O)C(O)C(O)CO)c1nc(=O)[nH]c(=O)c-1n2,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
690,O=S(=O)(O)NCCCCCO,O=S(=O)(O)NCCCCCO
691,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCC1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCC1(C)C
692,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
693,CC1CCC(C(C)C2CCC3C4=CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC32C)OC1OC1OC(C)C(O)C(O)C1O,CC1CCC(C(C)C2CCC3C4=CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC32C)OC1OC1OC(C)C(O)C(O)C1O
694,Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1,Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1
695,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C1(O)C(=O)C=CC(C)C,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C1(O)C(=O)C=CC(C)C
696,C=CCc1ccc(OC)cc1.CC12CCC(C1)C(C)(C)C2=O.CC=Cc1ccc(OC)cc1,C=CCc1ccc(OC)cc1.CC12CCC(C1)C(C)(C)C2=O.CC=Cc1ccc(OC)cc1
697,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
698,CC1=C(C)CC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1,CC1=C(C)CC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1
699,CC(=O)NCC(C)C,CC(=O)NCC(C)C
700,COc1ccc2COC(=O)c2c1OC,COc1ccc2c(c1OC)C(=O)OC2
701,N[C@H](CC(=O)O)C(=O)O,N[C@H](CC(=O)O)C(=O)O
702,OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
703,CC(=O)OCC12C(O)CC(C)C3(CC(c4cocc4)OC3O)C1CCC(=O)C21CO1,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3O)C1CCC(=O)C21CO1
704,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O
705,COc1cc2c(oc(=O)cc2)c(OC2OC(CO)C(O)C(O)C2O)c1O,COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O
